count      fraction               similarity             nclusters  d1   d2   e1   e2   x1   x2   y1   z1   z2   
2          1.2932428063368897E-4  28.944444444444446     6          5    5    5    1    6    2    6    3    4    
15         9.699321047526673E-4   28.805555555555557     5          2    3    3    2    4    4    1    5    5    
6          3.879728419010669E-4   25.416666666666664     6          5    5    1    5    6    6    2    3    4    
2          1.2932428063368897E-4  24.250000000000007     6          4    5    4    5    1    2    3    6    6    
9          5.819592628516004E-4   23.055555555555554     7          1    7    7    7    2    3    4    5    6    
4          2.5864856126737795E-4  21.555555555555554     8          1    2    3    4    5    6    8    8    7    
2          1.2932428063368897E-4  20.916666666666668     5          1    2    3    3    4    4    5    5    5    
1          6.466214031684449E-5   20.305555555555557     5          1    4    4    4    5    5    5    2    3    
10         6.466214031684449E-4   19.305555555555554     5          4    4    4    1    5    5    5    2    3    
4          2.5864856126737795E-4  16.027777777777775     6          5    1    5    5    6    6    2    3    4    
1          6.466214031684449E-5   15.888888888888884     6          5    1    5    5    6    2    6    3    4    
1          6.466214031684449E-5   15.805555555555554     5          2    3    2    3    4    4    1    5    5    
9          5.819592628516004E-4   14.499999999999998     6          4    4    5    5    1    6    6    2    3    
3          1.9398642095053346E-4  14.249999999999998     8          1    8    2    8    3    4    5    6    7    
1          6.466214031684449E-5   14.0                   6          4    4    1    2    5    5    6    3    6    
2          1.2932428063368897E-4  13.361111111111109     5          4    1    4    4    5    5    5    2    3    
1          6.466214031684449E-5   13.166666666666664     5          1    3    3    2    4    4    4    5    5    
4          2.5864856126737795E-4  12.527777777777775     5          3    3    1    2    4    4    5    5    5    
5          3.2331070158422246E-4  12.388888888888888     7          1    2    3    4    5    6    6    7    7    
2          1.2932428063368897E-4  12.166666666666666     6          6    6    6    6    1    2    3    4    5    
1          6.466214031684449E-5   12.083333333333332     6          1    4    2    4    5    3    5    6    6    
1          6.466214031684449E-5   11.194444444444443     4          2    2    2    2    3    3    4    4    1    
6          3.879728419010669E-4   10.666666666666666     4          2    1    2    2    3    3    3    4    4    
3          1.9398642095053346E-4  10.444444444444443     5          3    3    3    1    2    4    4    5    5    
2          1.2932428063368897E-4  10.25                  6          5    5    5    1    2    6    6    3    4    
8          5.172971225347559E-4   9.833333333333334      5          1    3    3    3    4    4    2    5    5    
1          6.466214031684449E-5   8.416666666666668      5          2    2    3    3    4    4    5    5    1    
1          6.466214031684449E-5   7.583333333333334      7          1    6    6    2    7    3    7    4    5    
2          1.2932428063368897E-4  6.694444444444444      6          1    5    5    2    6    6    6    3    4    
2          1.2932428063368897E-4  6.666666666666667      6          1    2    3    4    5    5    6    6    6    
3          1.9398642095053346E-4  4.888888888888889      4          1    1    2    2    3    3    4    4    4    
1          6.466214031684449E-5   4.722222222222222      7          6    7    6    7    1    2    3    4    5    
2          1.2932428063368897E-4  3.833333333333333      6          1    4    4    2    5    3    5    6    6    
2          1.2932428063368897E-4  3.833333333333333      7          1    6    2    6    7    7    3    4    5    
1          6.466214031684449E-5   3.7777777777777777     6          5    1    5    2    3    4    6    6    6    
2          1.2932428063368897E-4  2.9444444444444446     5          3    1    3    3    2    4    4    5    5    
2          1.2932428063368897E-4  2.9166666666666665     8          1    2    3    4    5    6    8    7    8    
1          6.466214031684449E-5   2.888888888888889      5          3    3    1    3    2    4    4    5    5    
1          6.466214031684449E-5   2.888888888888889      4          1    2    2    1    3    3    3    4    4    
1          6.466214031684449E-5   2.888888888888889      6          4    1    2    4    3    5    5    6    6    
1          6.466214031684449E-5   2.888888888888889      5          4    4    4    1    2    3    5    5    5    
1          6.466214031684449E-5   1.9444444444444444     6          1    5    5    2    3    4    6    6    6    
1          6.466214031684449E-5   1.9166666666666665     5          4    4    4    4    5    5    1    2    3    
1          6.466214031684449E-5   1.9166666666666665     6          5    1    5    2    6    6    6    3    4    
1          6.466214031684449E-5   1.9166666666666665     5          3    3    1    3    4    2    4    5    5    
1          6.466214031684449E-5   1.9166666666666665     4          2    2    2    2    3    1    3    4    4    
1          6.466214031684449E-5   1.0                    5          3    4    4    3    5    5    5    1    2    
1          6.466214031684449E-5   1.0                    5          3    1    3    3    4    2    4    5    5    
1          6.466214031684449E-5   1.0                    5          3    1    3    3    4    4    5    5    2    
1          6.466214031684449E-5   1.0                    4          1    2    2    1    3    3    4    4    4    

